Gene,Effect
LOC105369972&LOC107986724,
UBD,0.186504848055
LOC105370099,-0.0644830895313
LOC105370109&LOC105377167,
LINC02336&LOC105374114&HCG18,
LOC105370892&LOC105374686&LOC107985088&KIAA0753,
LOC105370978,
LOC105371137,
LOC105371175&LOC105371206&LOC105371216&LOC107987365,
LOC105371242,-0.205575195958
LOC105371814,
ERVK3-1,0.318202537703
LOC105372731&C2orf27A,0.0350997030717
LOC105372824,-0.10180768878
LOC105372868&LOC105372935&LOC105372942&LOC105377182&LOC105379548,
LOC105373388,
LOC105373485&LOC105375855,
LOC105374013&LOC107986062&LOC107986113,0.0640643100136
LOC105374601,-0.0701188982106
LOC105374879&LOC107986554,
LOC105374925,
LOC105375262,
UPK3B,-0.0345300365153
LOC105375607&LOC105376845,
LOC105375975&LOC105379829,
LOC105376114,
LOC105376361,
DCLRE1CP1&ACBD7-DCLRE1CP1,
LOC105376461&BLOC1S3&LINC02145,
LOC105376601&LOC105377814,
LOC105376839,0.0329237066378
LOC105376957,-0.0332020469056
REREP1Y&REREP2Y,
LOC105377605,0.259762756998
LOC105378260,-0.0142735979319
LOC105378433,0.0409221642179
LOC105378669&RIPOR2,
LOC105379426,-0.19443753044
LOC105379511,
LOC105379562,
LOC105379645&KIR2DL2,0.123364771026
LOC105379650,-0.0719435110234
LOC105379861&NPY4R,-0.153880522617
BATF,-0.441770064057
GLRX3,0.183148757312
CEBPG,-0.127743934196
DCTN2,-0.530413489224
ANP32B,-0.273490325948
LAMTOR5,-0.0123670522284
PROCR,0.0724828703604
TM9SF1,0.143850947987
PRDX4,0.110240004171
ARL6IP5,0.350043462758
AGR2,-0.546087943954
ARPC1A,-0.459997992941
HTATIP2,-0.0276307072669
AGPAT1,0.149962211648
AGPAT2,-0.0578788862748
RPP30,-0.703042120168
RPP38,-0.648959327267
SPTLC1,-0.138106085196
SLC35A1,0.00102658945306
CEL,-0.170586209992
SLC19A2,-0.37397626173
IFI44,0.096432933414
OLFM4,-0.378470600985
CXCL13,0.198937676544
ARFGEF1,0.222858728249
AKAP3,0.107725462598
RABAC1,0.234806200609
SLC34A2,0.137478362675
SLU7,-0.745841601681
DPYSL4,-0.0457475805845
SIVA1,0.0196222442972
MRPL28,0.198442108615
CCT7,-1.64832209461
CCT4,-1.22400468602
CCT2,-1.21968117626
NPC2,-0.0537001098138
GNLY,-0.110849692513
TACC2,0.207753129512
CENPA,-0.489496316445
SORBS1,-0.0169729375317
IFITM2,0.0117298917509
COLEC10,-0.522760912253
POMT1,-0.180083544384
MAB21L2,-0.00438024449802
TXNRD2,0.0538919531949
DRAP1,-0.14665821565
CENPB,-0.313694173507
SCGN,-0.119241724715
DNPH1,0.0515544670713
SMC2,-1.17552942098
PRPF8,-0.692985536981
ERN2,-0.340870749522
TRAPPC2B,-0.172441908988
AHSA1,-0.19228810489
SLCO1B1,-0.154754909782
CENPC,-1.12614553305
USP16,-0.0545227515385
CDC42EP3,0.05809953821
SH2B2,-0.0454246501169
PAIP1,-0.218218301303
PAICS,-0.366695398363
TBL3,-0.884028205605
MXD4,-0.102187303825
P3H4,0.0191808650112
ST6GALNAC2,0.0390893229754
PDLIM5,-0.140900615591
TRIM3,0.0605055786385
HEXIM1,-0.0454102838665
SPAG5,-0.500790031604
RBCK1,-0.0884824202672
STAMBP,0.00969518040737
TGOLN2,-0.239307663421
CENPE,-0.797945192211
ARID3B,-0.173498790942
POLR3F,0.25026644103
POLR3G,0.0345909753128
POLR3C,0.023139095061
IVNS1ABP,0.176906046732
TRIM16,0.187399378153
MYL12A,-0.204324597467
TXNIP,-0.0351700095987
CENPF,0.196631365605
PDPN,-0.430633722333
POSTN,0.096235258762
ATP5L,-0.0964497919267
RASL10A,-0.0446789978349
GAS2L1,-0.265073641241
RAD51AP1,-0.220119026206
RGS14,-0.175145961198
LEFTY1,-0.110970889956
SPHAR,0.271182454001
EXOC5,-0.222399379827
NPRL2,-0.0109391026028
IGF2BP1,0.00915292568612
IGF2BP3,0.414631808924
IGF2BP2,-0.0784671497999
CAMKK2,-0.106356021023
SCGB1D2,-0.0947000235507
SCGB1D1,0.195367295427
PRELID3A,-0.066497389058
MTX2,0.410116344648
YKT6,0.400825039172
SPINT2,-0.147926802982
PMVK,-0.108242187651
DMRT2,-0.066114436184
KHDRBS3,0.0859294333896
KHDRBS1,0.0609509532338
CELF1,-0.247979552437
CELF2,-0.0916796193075
CES1,0.0433489541372
LBX1,-0.0209550383769
KLF1,0.193711288158
CTCF,-0.452605124803
C6orf10,-0.031593798701
CD226,0.101269705412
LINC00680,0.0995682687372
FARS2,-0.0302550431196
CGRRF1,0.0573899306035
CGREF1,0.376553027924
RRAGA,0.200364397021
DCTN6,-1.00186298943
GNA13,
TNFSF13B,-0.0661351887599
CSPG5,0.0635588975885
AVIL,0.157053337557
B3GNT2,-0.0264823922959
KCNK4-TEX40&KCNK4,0.186223292378
CETN1,-0.0227989743945
GNB5,-0.00477195655015
EBP,-0.0446429078624
BUB1B-PAK6&PAK6,-0.221362947524
DLL3,-0.0709418964676
CLDN16,0.171012403423
WRB-SH3BGR,-0.0375686176808
PNMA2,0.152282224841
CETN2,-0.0247343795787
FUT9,-0.0714211254586
GMEB1,-0.0382374065997
RRH,-0.121666393653
CCT6B,-0.0857565621933
CCT8,-1.40992426111
CNPY3,-0.142874111523
CORIN,0.0144483667972
ADCY1,0.0280015965224
CETN3,0.0895241543584
TBC1D7-LOC100130357,0.0527403975523
CNPY3-GNMT,0.334515450337
CETP,0.246378876887
FAM189B,0.134597100983
USP39,-1.30511686772
POLD3,-0.297631915322
CERS1&GDF1,0.141802005839
TBR1,-0.119965035908
AP4B1,0.0235525134041
NRG3,-0.127777166526
CFL1,0.030783898895
UGT2B11,-0.0414350161864
POLQ,0.0590449017233
SLC12A7,0.274302811192
MGEA5,0.119043375908
NFAT5,-0.492362892886
NUDC,-0.241985677772
PTGES3,-0.0242972864038
CFL2,-0.0176776518467
YME1L1,-0.123445908957
SETDB2-PHF11,-0.179224530267
TCFL5,0.143274155951
PLK4,-0.0183235264357
STAG3,0.196062574902
STAG2,-0.287133867256
SIX2,-0.311660239403
RFPL3,0.10331884232
RFPL2,-0.0783992228847
RBBP9,-0.0720542988311
RAI2,-0.0593449928965
RAI1,-0.0856693313876
PTTG2,-0.0425472152449
PHTF1,0.0545393147385
MAP3K2,-0.0715382515719
MASP2,-0.392414560082
KLRA1P,-0.413722602659
KIF1C,-0.02326457443
CTSC,0.130560585719
GRAP,0.131376940191
CAPN9,-0.102279801389
GIPC1,0.078256325199
TRAF3IP2,0.103429645833
PLAC1,0.165887493497
NUP50,-0.388162503041
NES,0.355898367043
KDM5B,-0.165888532684
TOB2,0.252722335108
HBS1L,-0.251867036983
AHCYL1,-0.0342737124596
PLK2,0.0974702282825
ZMYND11,-0.0149880364141
SRSF10,-0.123663011673
ZBTB6,-0.0626378311596
POP4,-0.120888474171
ARPP19,-0.186697311427
ARPP21,-0.205393837258
ZNF234,-0.0463951729348
ZNF266,-0.391721849491
ZNF274,-0.131862128804
NEK6,0.0735592369595
WDR4,-0.114230627005
SLC17A3,0.254864051502
NCKAP1,-0.473943205609
IQGAP2,-0.150967100756
VAMP5,0.0728015862713
ZNF273,0.14278286948
ZNF460,-0.304930689549
ZNF268,-0.0131792453339
MTHFD2,-0.0357077835679
OR5I1,-0.0902581874262
LOC107983965,0.328518510942
UPK3BL2,
LOC107984021,
LOC107984026,0.0782826319034
LOC107984050,0.114247353015
LOC107984054,-0.0320677044883
LOC107984055,0.287854569194
LOC107984056,-0.00600727401256
LOC107984058,-0.0942045485168
LOC107984062&CNTNAP3P2&CNTNAP3B&CNTNAP3,0.0873705853368
LOC107984064&GUSBP4,
LOC107984065,
LOC107984067,0.217604275647
LOC107984086,-0.0205923884602
LOC107984090,0.289428578699
LOC107984099,0.167323323432
LOC107984110,0.0483178499148
LOC107984126,0.220583563225
LOC107984148&DEFB104A&DEFB104B,0.0845421796969
LOC107984289,0.275083750939
LOC107984562,-0.0392589790647
LOC107984838,0.0791726397356
LOC107984873,0.33804162208
LOC107984923&EIF1AX,-0.692110497627
LOC107985117,-0.437113757139
LOC107985332,-0.0528150407121
LOC107985636,0.108247276362
LOC107986078,-0.092612749883
LOC107986102,-0.0424641703307
LOC107986383,0.0626001689206
LOC107986460&GRAMD1B,
LOC107986810,0.0932493835036
CZ1P-ASNS,-0.0161161643187
REXO1L5P,0.0227555694414
LOC107986988,
LOC107987005,0.178040886881
LOC107987163,
LOC107987188,
LOC107987373&MRPL23,-0.162299346081
LOC107987397,-0.0656482716278
LOC107987423,0.107462777223
LOC107987425&LILRB3,-0.222769622432
LOC107987433,0.196581058194
LOC107987438,0.143179749608
LOC107987461,0.175943189049
LOC107987462,0.46667171176
LOC107987478&LOC107987479,0.331098786923
LOC107987484&LOC107987485&LOC107987486&LOC107987487&LOC107987488&LOC107987489&LOC107987490&LOC107987491,0.249060489793
LOC107987545&OR2A7&OR2A4,-0.0218028403421
LOC107987587,0.129373154066
RPP40,-1.07987237857
ADCY2,-0.263370572609
CFTR,0.0980679916934
CYSLTR1,-0.258143956439
SEPT9,-0.264234983233
CCR9,-0.268533249302
GJB6,0.0792775766856
SDCCAG8,0.280458513677
SDCCAG3,0.0451035952692
HSPH1,0.00583667636736
STARD10,-0.328028205704
CGA,-0.118465037192
WASF3,0.0115584812024
NOXA1,0.155584966402
UTP14A,-1.11575449981
CPLX2,-0.029133093162
CPLX1,0.182069223689
SPINT3,-0.101670458766
FRS3,-0.00967476058441
FRS2,-0.503319201792
CGB3&CGB1&CGB2&CGB5&CGB7&CGB8,-0.0306018399084
NEU3,-0.0688677756061
FAXDC2,0.311029341327
FAM114A2,0.00843613668667
ZNF275,0.192310429982
CEACAM3,-0.106188118939
ALDH1L1,-0.0763027460245
FTCD,-0.182954044925
PPP1R17,-0.0641019920843
TUBGCP2,-1.12628024897
CLPX,-0.0470720094949
PDE10A,0.044681941393
SRCAP,-0.635121593768
PPP1R13L,-0.277365429123
CD3EAP,-0.273049817411
CCL27,-0.322907074578
HPSE,0.306355880753
RUVBL2,-1.12580250705
PGRMC1,-0.0827473122588
CYP46A1,-0.144513731352
LILRB1,-0.163381326657
SLC26A1,0.0234582030465
ADAM28,-0.126729213994
SLC22A7,-0.0491055721736
ARID5A,-0.239943418923
HCP5,0.230691503061
TSPAN9,-0.181698315852
USP20,-0.037033637909
USP19,-0.104109218457
CEACAM7,-0.633584442534
CD300C,-0.133053586544
ME3,-0.208708239884
NMU,-0.22038201306
FGL2,-0.11206259554
EDDM3A,0.163476929571
CFHR4,-0.519031488806
CFHR3,-0.125026054895
SMR3B,-0.263775149936
CEACAM8,0.289296469361
ACTL7B,0.108527048165
ACTL7A,-0.134758273459
C1QL1,-0.0287087485344
WDR3,-0.728970791714
NPFFR2,0.0805389976162
PROKR1,-0.0366780937526
GPR83,0.00949528078026
CEACAM4,-0.27107878843
RAB10,-0.0285196333375
ZNF8-ERVK3-1,-0.240678750147
PPARGC1A,-0.00918832713386
MALT1,-0.219792619955
MMP24,-0.0310509974015
LYVE1,-0.211853648955
OCLM,0.404769428959
YIF1A,-0.142116951364
CPSF4,-0.301128109447
JTB,0.0152958288433
ADCY3,0.0917015082701
RUNDC3A,0.272681917464
DHRS4,0.0899527586885
BRD8,-0.0686884997307
BLCAP,0.028681412447
MAN1A2,-0.0240393586178
TRAFD1,0.0299531337972
TXNL4A,-0.358806651352
PNPLA6,0.025752280447
SUGT1,0.176247783694
UTS2,-0.146930958525
GADD45G,0.0386206131949
EDAR,-0.231577338589
PAPOLA,-0.463364433159
TCERG1,-0.740930043539
MAGED2,-0.00121672033601
BTNL3,0.377120984191
EHMT2,-0.257322878526
COPS8,-0.986781678986
RNPS1,-1.18551436355
FASTK,0.113319841814
SUB1,0.353376058338
SMPDL3A,0.0663014730154
DBF4,-0.178278139487
SPIN1,-0.112999926161
RALBP1,-0.204507545401
ARHGAP27P1-BPTFP1-KPNA2P3,
SRSF8,0.119862890166
APOBEC2,-0.0512326797985
MORF4L1,0.19490014575
PRDX3,-0.113280750808
GPR75,0.0879138705954
EHD1,0.33536912471
AFG3L2,-1.03769721234
POP1,-0.0162403198582
UGT2A1,0.163578600348
PRSS21,-0.112340266557
MSL3,0.000976617217317
C11orf58,0.117680324537
KDELR1,0.0138295163921
SF3A3,-0.566165573651
AP3M2,-0.154801993827
STARD3,-0.239895579216
HNRNPA0,0.0623780841742
BTG3,0.0720679017764
ERV3-1-ZNF117&ZNF117,0.0474286591601
CBX1,0.0465016216092
SEC61B,-0.639380456562
TOMM34,-0.047651032893
PDIA5,0.0758712621837
SERINC3,0.179122874229
OS9,-0.211992086705
PNRC1,0.303256620048
TMED2,-0.640993484604
LMAN2,0.09804934737
ERP29,0.190501427727
MLLT11,0.0695861370148
ACOT2,0.170576044174
EBNA1BP2,-0.71904173737
CKAP4,0.221661472312
HTD2,-0.194951287378
YWHAQ,-0.3366328582
TMED10,-0.334802863736
ASCC3,0.286024735135
ADIRF,-0.277873860731
UQCR11,-0.299516782705
CLP1,-0.525450960009
FERMT2,-0.125504973875
COPS6,-1.25498089854
RAB32,0.197679931293
CCNI,0.10655148026
KCNQ1OT1,0.34388115646
GCN1,-0.396596198305
COPS5,-1.2357967559
METAP2,-0.375747221348
IMMT,-0.426376453126
LILRB5,-0.121974265885
SLC38A3,-0.0407438297683
SF3B2,-1.3533503741
SDS,0.0364198899875
ILVBL,0.0924516216246
PKD1P3-NPIPA1&PKD1P4-NPIPA8,-0.188441481985
SLC27A5,-0.0892496564351
SLC27A4,0.263573878421
SLC27A3,0.129133256482
PKD1P5-LOC105376752,-0.344446372332
PPIP5K1P1-CATSPER2,0.0135330622336
ANKRD20A4-ANKRD20A20P,-0.0366821250497
SLC27A2,-0.165991813164
KIF2C,-0.204355432065
SPINK5,0.0741074699973
LILRB4,-0.258328695219
IL24,-0.290844328237
C21orf59-TCP10L,-0.0894634644311
LOC110091777,
CHAD,
GLIPR1,0.102936593268
TLK2,0.198077658125
ZNF765-ZNF761&ZNF761,0.0725505594886
LOC110117498-PIK3R3,-0.251036638911
KLK11,0.239607026257
TMSB15A,0.117787136041
KDELR2,0.183880479344
KDELR3,-0.0272920925095
ATF7,-0.12492048191
SNRNP27,-0.577137061468
TMED1,-0.196150850965
LIAS,-0.240320678853
RCBTB2,0.29304615964
RAB35,-0.457643679301
TDRKH,-0.00755045673199
VAX1,-0.17750100226
LILRA1,0.322803986699
LILRA3,-0.346617739644
LILRA2,-0.17529743619
CHAT,0.300032049793
RBPMS,0.127011225473
RAB31,-0.143376445607
ADAP1,-0.20288268862
DSTN,0.420786007056
RIPK3,0.0382361282524
GTF2A1L,-0.226781074593
STON1,-0.0176909635208
SMA4&LOC653080,0.149526229302
RCC1,-0.869694071971
PIM2,0.0596757940816
MID2,0.224661628297
PAPD7,-0.0942769486698
UPK1A,0.0598976686862
SLC35D2,0.250157942321
ADRM1,0.0193243096418
CHD1,-0.0773704598954
NUDT21,-0.394881849289
OGFR,-0.00063073825748
ZPBP,-0.0278820991455
DDX52,-0.243258273009
ABHD2,-0.21998045695
WWP1,0.0588458753774
CHD2,-0.53894263987
WWP2,-0.415802406296
CNMD,-0.0932919004975
DUS4L,0.172190469414
SOX30,-0.398867625202
CNTRL,0.179845119289
UBE2C,-0.23404657036
SNRNP35,-0.0190401181836
C10orf10,0.145759366054
CYB561D2,0.0350503573258
RAPGEF4,0.250281981141
CHD3,-0.0443659684066
DUSP14,0.0718377290106
TOPBP1,-0.55441524234
TRIM31,0.125940755511
STMN2,0.0755448635698
HSF2BP,0.0125346339366
TRIOBP,-0.241968159796
RER1,-0.0914268302377
CHD4,-0.656774975121
DNAJB4,-0.0631014261261
KERA,-0.0219871717246
ESM1,-0.201903029325
DIDO1,-0.105286795605
ADAM30,-0.384542013465
ADAM29,-0.118003166615
AKR1C4,0.255912345703
WDR5,-0.588701980711
ADAMTS13,0.223348875064
CACFD1,-0.271964228419
ADAMTS8,0.10214407936
ADAMTS5,0.173448240666
PRSS23,-0.0761297828161
PTPN21,-0.651872018571
ADCY5,-0.35031515027
HNRNPUL1,-0.130284690282
RPP14,-0.313681339822
KRR1,-1.42290548225
KATNA1,-0.0441518162867
PRDM7,-0.00527455982307
PRDM5,0.0364826641492
PRDM4,0.0982605587819
CHEK1,-0.231907823533
HIBADH,-0.31991561974
CIT,
FGFR1OP,-0.113933518941
EMILIN1,0.0367481316769
BTN3A2,0.126171405396
BTN3A1,0.0692472735906
FOXN3,0.162801009218
BTN2A1,-0.0856402450635
PTPRT,0.338895306212
RCAN3,0.186073690383
FAF1,0.000544116423601
CD160,-0.0642856902184
KIF3A,-0.211723506752
POLR3A,0.300695377078
CLASRP,0.0419926214567
CHGA,0.00965125465464
ZWINT,-0.162461795682
CAPN11,-0.0374605381445
CAPN10,
KPTN,0.195203184548
CDC42EP1,0.0394245607088
SLC7A9,-0.0826345141429
PWP1,0.0335602105441
CHGB,0.0735144924752
CDC37,-0.28982627118
IL1RAPL1,0.166666770075
PKIG,-0.492325199243
KAT7,-0.25631687334
DMC1,-0.198054702761
PLA2G16,-0.0655422350434
GLMN,0.324026102399
HHLA2,-0.061668368344
BVES,-0.0896925925023
CORO1A,-0.24518102244
WDR45,-0.325783973386
FICD,0.228553052043
AP4S1,0.14813431758
LDB3,0.0645842516846
PTP4A3,0.083224672796
LSM6,-0.747739694903
RABL2B,0.0621953660804
RABL2A,-0.269862378145
CHI3L1,-0.0922869135595
ERLIN2,-0.171866494987
ERG28,-0.00783901579144
NUDT6,-0.177196658823
NUDT4,-0.0811474798681
NUDT5,0.0122311466266
NUDT3,0.0634516757349
SOX21,-0.0651950607335
FSTL1,-0.111643263785
PSIP1,0.221265677324
WDHD1,-0.322030088683
CHI3L2,-0.636340278167
FAM107A,0.363723488888
STRAP,0.133854252055
INSL6,0.423070736394
ADAMTS7,-0.158420363779
ADAMTS6,0.00580977088725
BAZ2A,-0.0860041216901
BAZ1A,-0.152466231565
LZTS1,0.307410667411
ZNF277,-0.240864666407
CHIT1,0.011811719381
WDR6,-0.208568967914
SLC2A6,0.300006347028
MAP4K5,0.215889120838
MAP4K1,-0.0170069257544
INMT,0.0746670786578
RASSF1,-0.314323963906
PKP3,-0.167549421786
NISCH,-0.195575929454
CELF3,-0.0604997083675
CHKA,0.0448582672463
CEP250,0.0357966807997
PTENP1,0.290279482622
ABCB8,-0.137102187276
SEC23IP,-0.0306819137615
WIF1,-0.0803124261206
SUPT16H,-0.265261579788
ANXA10,-0.120994052316
ADCY6,-0.294681810716
CHKB,0.180934615676
CHEK2,-0.0389400152041
POLI,0.206651206206
KLK8,-0.0678496434833
MST1P2,0.0168188209082
CHM,0.149500576499
FZD10,-0.364284368036
PLPBP,0.0855554451673
IRAK3,-0.235953262877
AKAP13,-0.178713976072
AKAP11,-0.24287956261
AKAP10,-0.22366558537
AKAP2,-0.140798939554
DDX20,0.104606466806
TREX2,-0.149156724266
CHML,-0.393959474428
DUSP10,0.0885708612387
MRPL3,-0.151055626598
MST1L,-0.0875945329862
RPL35,-0.928627301827
GALNT6,0.22600234547
GALNT5,0.0744210881028
RASSF8,-0.0594240933413
CHN1,0.000677629748064
PRAF2,0.145938999475
SEC63,-0.142224197111
HPS5,-0.0794675713107
PDCD10,0.249221049176
RNF139,-0.0661446673234
RNF24,0.141284375028
CA5B,-0.143715937595
EGLN2,-0.386527183233
EGLN3,-0.381682527855
CHN2,-0.399842144469
PADI2,0.116364871246
BIRC8,-0.05416099198
PMF1,-0.664551055285
ZHX1,0.292329959661
GPR176,-0.0355155331623
CAVIN3,0.00373362008673
NXPH4,-0.199989600752
PRRT2,-0.184582892219
ERI2,-0.210294853446
NXPH3,0.0383462033743
SAT2,0.00431118525509
DTD2,-0.190322127103
GTF3C6,-0.531897872749
GPR45,-0.0805270390951
PTGDR2,-0.270938461066
PACSIN2,0.167992547449
MAN1B1,0.0294818133588
SLC6A14,-0.199615458718
HRH3,-0.270326345025
SNX18,-0.189568190509
DCTN3,-0.212146324257
FILIP1L,-0.130214043081
XPOT,-0.181947163346
MRAP2,0.0243769337825
CHP1,-0.0968097405651
RWDD2A,0.122325128456
CMTM7,0.0414783199331
SP140,0.0446329585914
PXMP4,-0.0572534197353
DUSP12,-0.342840758272
SNF8,0.171723643055
DDX19B,-0.172852873413
TUBA3E,-0.0337965879949
PRR4,-0.196853162894
RDH13,-0.125464111548
ATXN2L,-0.130964510751
USP18,0.0194069393119
IL17F,-0.0785932894515
KLHL2,-0.241294620341
STX1B,0.0911804076774
SYNRG,0.0183247758106
TREX1,-0.128051229575
GLMP,-0.00165061970007
KLF12,-0.215855457715
KLF8,-0.0352620418275
CHRM1,-0.316722601968
SCN11A,0.145577255419
KRT71,-0.00548010633029
POU6F2,0.0639289671527
FDX1L,-0.105440666781
HOGA1,-0.0708739203832
MGAT4B,0.00504591770804
CYP4F8,0.0299373234606
PNKP,-0.309954577566
WDR89,
L3HYPDH,0.0939208695851
B4GALT7,-0.329178549067
TP53RK,-0.00837255207844
SGF29,-0.400376823627
PHF21B,0.0630039869492
CHRM2,0.0902691759888
VPS26B,0.199548076515
GLB1L3,0.079343433751
NACC1,0.124945097908
CFAP36,-0.0550904481497
MED8,-0.411010678894
ADCY7,-0.0448630583149
LYST,0.177219140403
RPUSD1,-0.234380344264
PLCD3,0.0804506098816
SLCO2B1,-0.035659277826
PTH2,
CHRM3,0.0272862659577
MTFR2,-0.0280655835912
LYPLA2,0.0253106873479
CDCA5,-0.170994124218
CD300A,0.211894518862
PARK7,0.133148461494
COPE,-0.596544679521
RBPJL,-0.0448282035565
SAAL1,-0.0163088860303
IZUMO4,-0.0493728979695
SCAMP4,0.157871252477
ADAT3,-0.160428568735
GPR182,0.142228104294
CHST14,0.129590344767
ECD,-0.101459592468
CHRM4,-0.0898332075881
MGAT4A,-0.10637735648
CASC4,0.325411930712
GPN1,-0.0229803523809
KIF12,0.0841769310228
SLC46A1,-0.0787656321987
DDX42,-0.00213562639946
LARP4,0.0435963464927
VSIG4,
GLCCI1,0.00297674124485
FKBP9,0.103861231276
STK38,0.491222887695
CHRM5,-0.15791037692
CTRC,0.00614084244562
PHB2,-0.789850185275
ACOT7,0.181583831855
PDAP1,-0.377332533346
TUSC2,-0.138273937088
CBX3,-0.0816104532687
GABARAP,-0.195964062738
U2AF2,-1.10507422614
OIP5,-0.488917210801
CHRNA1,0.100716309247
EXOSC8,-0.372326434417
TEX261,-0.229038774951
RNF13,0.207334407745
MGLL,0.00451429729588
TWF2,0.0697179672774
GABARAPL2,0.0274828430198
AZIN2,-0.00395304844233
TUBA3D,0.144956404018
SYNPO,-0.11339007831
HELQ,-0.1487674388
CMTM1,-0.163129596464
CHRNA3,0.164182914954
CYP2U1,0.0285511267047
ADPRHL1,
MFSD3,
SDSL,-0.15805584075
CHRNA4,0.0640283259908
ODF3,0.297691922986
CHRNA5,-0.230769594852
HENMT1,
SLC35A4,-0.0408423386442
ZNF257,0.00592155607332
CHRNA7,0.144249237263
ADCY8,0.135191892942
CHRNB1,-0.225998423398
ZIM3,-0.134797082303
TOE1,0.193615077012
LINC00310,-0.0643111497069
BUD23,-0.274718145981
TRIM9,0.0568627083997
CHRNB2,-0.0251356194884
TXNRD3,0.0752773264214
SIGLEC11,-0.136055604326
SLC2A13,0.156486073435
CHRNB3,0.118613762604
LACTB,-0.15729054395
PALM2,0.0851186641144
CHRNB4,-0.349761377444
EFHC1,-0.214523162115
CHRND,-0.0385793068998
CHRNE,-0.0382984877001
NLRP3,-0.0486783564047
MAL2,-0.0849591342043
SLC22A9,0.149332587516
CHRNG,0.0700885916614
TIRAP,-0.408844100125
ERMAP,-0.534869598185
CHUK,-0.0111490551337
CYGB,-0.071576872363
CARD16,-0.0850349512301
PGLYRP2,
PGLYRP3,-0.0573598523183
PKD1L2,-0.345818710316
BTBD9,0.105607335693
LMTK3,-0.0325906044606
CSMD2,0.133726760772
MBD6,-0.231376874712
XKR4,-0.110321872943
GPRIN1,-0.149059327689
CSMD3,-0.191238798431
SLC25A25,0.307207723028
STK11IP,-0.148486781027
KLHL32,-0.208058374977
FMNL2,0.0729317008736
ELFN2,0.470755581693
TMEM132B,0.195295891073
SLITRK1,-0.150100510553
ESCO1,0.0378898341862
TMEM200A,0.346813582762
MYSM1,
RNF157,0.016169392237
GALNT13,0.213520330219
GNRHR2,-0.0381248474612
SORCS1,0.0027580770442
KLHL29,
ZBED9,0.172134035163
RHPN1,-0.175888157688
LENG8,-0.356201560862
PNMA5,0.243143444191
PWWP2A,
SMYD4,-0.135234237762
SLAMF6,0.151870264318
OSBPL1A,0.0414292144869
OSBPL5,-0.0124733952112
OSBPL6,-0.109040138455
OSBPL7,-0.224194415983
OSBPL9,-0.192865831185
OSBPL10,0.20304854462
OSBPL11,-0.196165335571
C1QTNF1,-0.270394735317
C1QTNF2,-0.161697864219
C1QTNF3,-0.0914850355123
CIDEA,0.151363582313
C1QTNF5&MFRP,-0.0954076206702
C1QTNF6,-0.0742472041537
C1QTNF7,0.0365644979902
FBXO32,0.119849496479
TMEM123,-0.123456126085
EPB41L4A-AS1,-0.196015078255
GPRASP2,0.108754590092
MRFAP1L1,0.0966933085018
TSGA13,0.202912235838
PTPMT1,-0.310342661187
WDR31,
VASN,
ZNF618,-0.239085901894
ADCY9,0.0301009282222
MB21D1,0.0794674431605
SLC26A9,0.0499723256813
NT5C3B,-0.20246393457
HAUS1,-0.417285724325
MARCH3,-0.144056331077
ZNF554,0.138934230839
CKB,-0.0569254231787
ATG4A,0.0193408820087
KCTD12,-0.212166400576
OMA1,0.0562193186193
DDIT4L,0.13421846819
RAB42,0.0572290270657
SLC25A26,-0.145544850333
FBXO17,-0.355625114004
PCMTD1,0.0200074156207
CIRBP,-0.0942027541703
GPR146,0.0877023637901
FCRL1,0.0525073116112
FCRL3,-0.193986594249
GBP4,-0.0179831562187
GBP5,-0.0364070706387
CISH,-0.035186606212
UHRF2,-0.446318558475
TBCB,-0.141398049365
ZNF689,0.0100974862385
FCHO2,-0.0580194532503
ARHGEF25,0.278936674367
ZNF501,-0.0248534385939
SLC5A11,0.0433579962288
TNFRSF13C,0.0100928675827
KIR3DL3,0.0198384224287
ALPK2,-0.244448726755
ARHGAP33,-0.0516230549424
EVI5L,0.280605708497
TRMT61A,
RASGRP4,0.00883048455751
DIS3L,-0.264516488018
ARL11,-0.156267813258
FANCD2OS,0.0486621899963
CKM,0.11851794857
IQCD,0.0436753741064
DHRS1,-0.236297626724
WDFY2,0.127259670142
RAB3C,0.0113671968491
NXNL1,-0.170602688838
CKMT1B,-0.487340568531
CTHRC1,-0.0490568106541
CCDC151,-0.467386054456
ZNF653,-0.0629041616564
RNF166,0.0254994171618
ADCYAP1,0.0429299247296
CKMT2,-0.238384659637
RMI2,-0.0612686534299
OSR2,0.0378860005834
BATF2,0.151037981685
SLC22A12,-0.0646104653949
DNTTIP1,0.0666657733806
DIRC1,-0.167910785025
ERCC8,-0.00603285990413
FOXP4,0.0190283949092
ZNF526,-0.137027269264
FMO9P,0.0269840637489
LRRC3B,-0.0714740922891
KLHDC3,0.268391289758
WDR92,-0.106306410879
NUS1,-0.761619281759
FAM210B,-0.0568071555103
PHACTR3,0.13329974678
CYYR1,-0.0718223456806
TGM7,-0.120938343526
TM4SF19,0.0900247501341
ZMYND19,0.315994354888
COX20,
ABHD15,0.0856616021773
TLCD1,
GINM1,0.322829439182
MOGAT1,-0.100384278906
ACSM1,0.0443935207669
CKS1B,-0.270664779123
C8orf34,-0.0633924103409
PANX3,0.475186586898
RBP7,-0.0176491367298
LYPD1,
IL22RA2,0.0952959839835
CKS2,-0.0115897357488
TM4SF18,0.0894148306991
